example_id,title,abstract,stage_2_true,stage_3_true,stage_2_binary,stage_3_binary,llm_decision,llm_binary,llm_reasoning,experiment_id,dataset_source,system_prompt_id,user_prompt_id,model,temperature,timestamp
11,{Communication and Exchange of Specialized Health-Related Support Among People With Experiential Similarity on FACEBOOK},"Social support is an important factor that shapes how people cope with illness, and health-related communication among peers managing the same illness (network ties with experiential similarity) offers specialized information, resources, and emotional support. Facebook has become a ubiquitous part of many Americans' lives, and may offer a way for patients and caregivers experiencing a similar illness to exchange specialized health-related support. However, little is known about the content of communication among people who have coped with the same illness on personal Facebook pages. We conducted a content analysis of 12 months of data from 18 publicly available Facebook pages hosted by parents of children with acute lymphoblastic leukemia, focusing on communication between users who self-identified as parents of pediatric cancer patients. Support exchanges between users with experiential similarity contained highly specialized health-related information, including information about health services use, symptom recognition, compliance, medication use, treatment protocols, and medical procedures. Parents also exchanged tailored emotional support through comparison, empathy, encouragement, and hope. Building upon previous research documenting that social media use can widen and diversify support networks, our findings show that cancer caregivers access specialized health-related informational and emotional support through communication with others who have experienced the same illness on personal Facebook pages. These findings have implications for health communication practice and offer evidence to tailor M-Health interventions that leverage existing social media platforms to enhance peer support for patients and caregivers. {\textcopyright} 2017 Taylor {\&} Francis.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. While it involves empirical research (IC1) and analyzes media content (IC2) through Facebook pages, it does not focus on diversity analysis in media (IC3). The study is centered on health-related support communication among parents on social media, not on media diversity concepts such as filter bubbles, echo chambers, or newsroom diversity. Additionally, the primary focus is on health communication rather than political communication, and there is no mention of media diversity as a central theme, which aligns with EC5 (No diversity focus) and EC6 (Non-media diversity focus).",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:00.694385
12,"{Right to be forgotten: How national identity, political orientation, and capitalist ideology structured a trans-atlantic debate on information access and control}","This study examines U.S. and British media coverage of the right to be
forgotten in the light of their legal approaches and public attitudes
toward privacy. Algorithmic and qualitative textual analysis techniques
are combined to uncover the ideologies and interests that structure the
discourse and shape its outcome. The analysis reveals that U.S. media,
irrespective of their perceived liberal or conservative orientation,
treat users' online privacy as subservient to the business interests of
technology companiesin line with the country's lax legal approach. The
coverage is more diverse in Britain, where the legal concept of privacy
is also more stringent.",True,False,1,0,EXCLUDE,0,"**Decision:** EXCLUDE  
**Reasoning:** The abstract does not meet the inclusion criteria for several reasons. While it involves media content analysis (IC2), it does not focus on diversity analysis in media (IC3). The study examines media coverage of the ""right to be forgotten"" and its relation to privacy, legal approaches, and business interests, but it does not explicitly address diversity in media content or market diversity. Additionally, the mention of ""more diverse"" coverage in Britain is not sufficient to meet the criteria for a primary focus on diversity analysis, as it appears to be a peripheral mention (EC7). Therefore, the abstract does not satisfy the necessary criteria for inclusion in the systematic literature review on media diversity in political communication.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:05.847374
13,{Towards DIVERSity in young adult fiction: Australian YA authors' publishing experiences and its implications for YA librarians and readers' advisory services},"Based on a study of Australian young adult (YA) fiction authors, this paper argues that it is necessary for publishers, booksellers, and YA librarians to pay attention to the global movement towards diversity: diversity within their own organisations, diversity among authors they publish, stock, or collect, and representations of diversity within YA fiction. The mainstream attention to diversity has particularly focused on media for young people, with advocates stating that children and teenagers from traditionally marginalised communities deserve to see their own experiences reflected and validated in the media they consume. This paper looks at diversity in writing and traditional publishing through interviews with Australian YA authors (conducted in 2016) from traditionally marginalised or unacknowledged communities, especially as it relates to their transition from reader to writer, and their experience of the publishing journey. A critical discourse analysis of the interviews point to a need for more diversity representations in YA fiction, and also the need for a change in industry practices to enable this, including publishing, bookselling, and library practices. Abbreviations: YA - Young Adult Fiction WNDB - We Need Diverse Books CDA - Critical Discourse Analysis. {\textcopyright} 2018, {\textcopyright} 2018 Australian Library {\&} Information Association.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract focuses on diversity within young adult (YA) fiction, which falls under fictional media content. According to the exclusion criteria (EC4), studies focusing on fictional media content, such as YA fiction, should be excluded. Additionally, the abstract does not address media content or market analysis related to political communication, nor does it focus on diversity analysis in media as required by the inclusion criteria (IC2 and IC3). The primary focus is on the publishing experiences of YA authors and the implications for librarians and advisory services, which does not align with the systematic review's focus on media diversity in political communication.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:11.425655
14,{Reinventing the heights: the origins of rockclimbing culture in Australia},"Australian rockclimbing culture and climbers have been imagined in a
particular way with the late nineteenth- and early twentieth-century
press playing a key role. Australian landscapes, including mountains,
were incorporated into Indigenous cosmology for millennia before
Aboriginal people discovered Europeans. But with the colonial invasion,
the very nature of the landscape in the new colony meant that climbing
culture was bound to take on a different persona from its European
antecedent and undergo a rethinking or reinvention process. Figuring
strongly in this discursive reconstruction was the particular geography
of one region in Australia - southeast Queensland - with its diverse
collection of volcanic peaks within range of a major population centre,
along with a climate that encouraged the emergence of a set of
complementary leisure activities. This article explores the emergence of
rockclimbing culture in Australia from a range of often competing and
contradictory discourses - Aboriginal cosmology, a unique landscape, the
influence of the European idea of climbing and charismatic, visionary
individuals. From the turn of the twentieth century, the role of local
newspapers and magazines was a crucial element in this imagining process
creating briefly a space for female climbers that has only recently been
reclaimed. From the late 1880s, and particularly during the 1920s and
1930s, press reports of climbing and associated activities offered new
ways of conceptualizing mountains and their place in shaping Australian
culture.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE  
**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. While it discusses the role of local newspapers and magazines in shaping rockclimbing culture in Australia, it does not focus on media content or market analysis related to political communication (IC2). Additionally, there is no analysis of diversity in media (IC3), as the focus is on cultural and historical aspects of rockclimbing rather than diversity in media content or market. The abstract also does not address any of the key terms related to diversity analysis in media. Furthermore, the primary focus is not on media diversity, but rather on the cultural evolution of rockclimbing, which aligns with EC3 (media as context only) and EC5 (no diversity focus).",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:14.685416
15,{SCENT: Scalable Compressed Monitoring of Evolving Multirelational SOCIAL NETWORKs},"We propose SCENT, an innovative, scalable spectral analysis framework
for internet scale monitoring of multirelational social media data,
encoded in the form of tensor streams. In particular, a significant
challenge is to detect key changes in the social media data, which could
reflect important events in the real world, sufficiently quickly. Social
media data have three challenging characteristics. First, data sizes are
enormous; recent technological advances allow hundreds of millions of
users to create and share content within online social networks. Second,
social data are often multifaceted (i.e., have many dimensions of
potential interest, from the textual content to user metadata). Finally,
the data is dynamic; structural changes can occur at multiple time
scales and be localized to a subset of users. Consequently, a framework
for extracting useful information from social media data needs to scale
with data volume, and also with the number and diversity of the facets
of the data. In SCENT, we focus on the computational cost of structural
change detection in tensor streams. We extend compressed sensing (CS) to
tensor data. We show that, through the use of randomized tensor
ensembles, SCENT is able to encode the observed tensor streams in the
form of compact descriptors. We show that the descriptors allow very
fast detection of significant spectral changes in the tensor stream,
which also reduce data collection, storage, and processing costs.
Experiments over synthetic and real data show that SCENT is faster
(17.7x- 159x for change detection) and more accurate (above 0.9 F-score)
than baseline methods.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE  
**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. While the study involves social media data, it focuses on the development of a computational framework (SCENT) for monitoring and detecting changes in multirelational social networks, rather than analyzing media content or market diversity. There is no mention of diversity analysis in media, such as filter bubbles, echo chambers, or newsroom diversity, which is required by IC3. Additionally, the abstract does not indicate a focus on media content or market analysis as required by IC2. The primary focus is on the technical aspects of data processing and change detection, not on media diversity.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:19.045131
16,{Understanding NEWS sharing in SOCIAL MEDIA: An explanation from the diffusion of innovations theory},"Purpose: The purpose of this paper is to draw from the diffusion of innovations theory to explore multi-levels of influences (i.e. individuals, networks, news attributes) on news sharing in social media. Design/methodology/approach: A survey was designed and administered to 309 respondents. Structural equation modelling analysis was conducted to examine the three levels of influential factors. These included self-perceptions of opinion leadership and seeking at the individual level, perceived tie strength and homophily at the network level, and finally, perceived news credibility and news preference at the news attribute level. Findings: The results revealed that the influences of self-perceptions of opinion leadership, perceived tie strength in online networks and perceived preference of online news had significant effects on users' news sharing intention in social media. However, self-perceptions of opinion seeking, homophily, and perceived news credibility were not significant. Originality/value: This is one of the first studies on news sharing in social media that focus on diverse levels of influential factors. In particular, the research suggests the viability of the diffusion of innovations theory to explain this pervasive global phenomenon. Further, the influential factors identified may help to stimulate active participation in social media platforms and ultimately enhance the sustainability of these platforms. {\textcopyright} Emerald Group Publishing Limited.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE  
**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. While it is empirical research (IC1), it does not focus on media content or market analysis (IC2) or diversity analysis in media (IC3). The study examines news sharing behavior on social media using the diffusion of innovations theory, focusing on individual, network, and news attribute influences, but it does not address media diversity or related concepts such as filter bubbles, echo chambers, or newsroom diversity. Additionally, there is no mention of diversity analysis in the context of media content or market, which is central to the inclusion criteria.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:23.527355
17,{Reviewing person's value of privacy of online SOCIAL NETWORKing},"Purpose - The paper aims at a multi-faceted review of scholarly work,
analyzing the current state of empirical studies dealing with privacy
and online social networking (OSN) as well as the theoretical
``puzzle{\{}''{\}} of privacy approaches related to OSN usage from the
background of diverse disciplines. Drawing on a more pragmatic and
practical level, aspects of privacy management are presented as well.
Design/methodology/approach - Based on individual privacy concerns and
also publicly communicated threats, information privacy has become an
important topic of public and scholarly discussion. Beside diverse
positive aspects of OSN sites for users, their information is for
example also being used for data mining and profiling, pre-recruiting
information as well as economic espionage. This review highlights
information privacy mainly from an individual point-of-view, focusing on
the usage of OSN sites (OSNs).
Findings - This analysis of scholarly work shows the following findings:
first, adults seem to be more concerned about potential privacy threats
than younger users; second, policy makers should be alarmed by a large
part of users who underestimate risks of their information privacy on
OSNs; third, in the case of using OSNs and its services, traditional
one-dimensional privacy approaches fall short. Hence, findings of this
paper further highlight the necessity to focus on multidimensional and
multidisciplinary frameworks of privacy, for example considering a
so-called ``privacy calculus paradigm{\{}''{\}} and rethinking ``fair
information practices{\{}''{\}} from a more and more ubiquitous environment of
OSNs.
Originality/value - The results of the work presented in this paper give
new opportunities for research as well as suggestions for privacy
management issues for OSN providers and users.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE  
**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. While it discusses privacy in online social networking, it does not focus on media content or market analysis (IC2) or diversity analysis in media (IC3). The primary focus is on privacy concerns and management, not on diversity in media. Additionally, the abstract is a review of scholarly work, which falls under the exclusion criteria EC1 as it is not empirical or theoretical research but rather a literature review.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:25.580039
18,{The 'urban age' in question},"Foreboding declarations about contemporary urban trends pervade early twenty-first century academic, political and journalistic discourse. Among the most widely recited is the claim that we now live in an 'urban age' because, for the first time in human history, more than half the world's population today purportedly lives within cities. Across otherwise diverse discursive, ideological and locational contexts, the urban age thesis has become a form of doxic common sense around which questions regarding the contemporary global urban condition are framed. This article argues that, despite its long history and its increasingly widespread influence, the urban age thesis is a flawed basis on which to conceptualize world urbanization patterns: it is empirically untenable (a statistical artifact) and theoretically incoherent (a chaotic conception). This critique is framed against the background of postwar attempts to measure the world's urban population, the main methodological and theoretical conundrums of which remain fundamentally unresolved in early twenty-first century urban age discourse. The article concludes by outlining a series of methodological perspectives for an alternative understanding of the contemporary global urban condition. {\textcopyright} 2013 Urban Research Publications Limited.",False,False,0,0,INCLUDE,1,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. Specifically, it fails to satisfy the following:

- **IC2**: The abstract does not focus on media content or market analysis. It discusses urbanization trends and critiques the ""urban age"" thesis, which is unrelated to media content or markets.
- **IC3**: There is no mention of diversity analysis in media. The abstract does not include any of the key terms related to media diversity such as filter bubbles, echo chambers, or newsroom diversity.

Additionally, the abstract is excluded based on the following exclusion criteria:

- **EC2**: The focus is on urbanization and not on media content or market.
- **EC3**: Media is not central to the analysis; the focus is on urban trends and discourse.
- **EC5**: There is no focus on diversity, particularly in media.

Overall, the abstract does not align with the focus on media diversity in political communication as required by the inclusion criteria.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:29.759752
19,{Slack: Adopting Social-Networking Platforms for Active Learning},"Online learning in postsecondary institutions has increased dramatically across the United States and Canada. Although research demonstrates the benefits of online learning for student success, instructors face challenges in facilitating communication, delivering course content, and navigating outdated and cumbersome technologies. The authors examine the use of a free third-party platform called Slack as a tool to facilitate better communication among students and faculty, enable the delivery of diverse and dynamic course content, and reach students in an online course that supports both independent and collaborative learning. The authors present a case study of Slack's use in an online second-year environmental politics course taught at a large Canadian public university. There is a significant and growing literature on how to best engage students in online learning, including active and social learning models as promising approaches to digital teaching. The authors argue that using collaborative social technologies such as Slack - which both replicates and integrates the online and social-media environments that students already inhabit - can assist faculty in meeting their pedagogical goals online. The article documents the instructors' experience in managing discussion and involving students in their online learning through active learning exercises. Best practices are examined. {\textcopyright} 2018 American Political Science Association.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE  
**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. Specifically, it fails to satisfy IC2 and IC3. The focus of the study is on the use of Slack as a tool for facilitating communication and delivering course content in an educational setting, not on media content or market analysis (IC2). Additionally, there is no analysis of diversity in media (IC3), as the study is centered on educational technology and pedagogy rather than media diversity. Furthermore, the abstract does not mention any of the key terms related to diversity analysis in media. Therefore, it does not meet the necessary criteria for inclusion.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:32.111483
20,{User-centered Design of Business Communities. The Influence of DIVERSity Factors on Motives to use Communities in Professional Settings},"The professional use and implementation of social media or social media related applications are booming. Solutions like business internal communities promise to connect employees in a more flexible way than old-fashioned mailing lists or static network drives ever could. New solutions are perceived to support communication independent from time and space and in allow a more flexible way of communicating direct as well as indirect through the offer of different communication media (chat, voice over IP, mail, blog, etc.). But in contrast to remarkably good application scenarios, reality is not keeping up. Therefore more investigations of usage conditions and acceptance parameters are needed to find out which showstoppers interfere with a successful implementation. Due to the fact that acceptance by future users is one core condition for a successful implementation of software within operational structures and processes, this paper presents a study with focus on motivational issues to use business communities depending on diversity factors. In this study the focus is set on the diversity factors age, gender, social media expertise, achievement motivation, and perceived locus of control over technology (ploc). First results revealed that the classical user diversity variables age and gender do not influence the motives to use business communities. In contrast technology related diversity factors and achievement motivation revealed correlations with usage motives (r {\textgreater}. 3). The most important motives were the need for information and autonomy. Achievement motivation showed the strongest correlation with the need for social interaction (r =. 51), indicating that highly motivated people can be motivated to use a SNS if it facilitates social interaction. {\textcopyright} 2015",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE  
**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. While it discusses diversity factors, the focus is on user diversity in professional settings rather than media content or market diversity (IC2, IC3). The study is centered on the use of business communities and social media applications in professional environments, which does not align with the focus on media content or market analysis (EC2). Additionally, the diversity focus is on user characteristics such as age, gender, and technology-related factors, rather than diversity in media content or markets (EC6). Therefore, it does not meet the criteria for inclusion.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:34.706998
21,{Downstream performance prediction for a manufacturing system using neural networks and six-sigma improvement techniques},"Intelligent techniques have been applied in a range of industrial environments [Meziane F, Vadera S, Kobbacy K, Proudlove N. Intelligent systems in manufacturing: current developments and future prospects. Integrated Manuf Syst 2000;11(4):218-38; Stephanopoulos G, Han C. Intelligent systems in process engineering: a review. Comput Chem Eng, 1996;20 (6-7):743-91; Johnston AB, Maguire LP, McGinnity TM. Using business improvement techniques to inform the optimisation of production cycle time: an industrial case study. Proceedings of the IEEE SMC UK-RI Chapter conference 2004 on intelligent cybernetic systems. September 7-8, 2004 ISSN:1744-9189; Proudlove NC, Vadera S, Kobbacy KAH. Intelligent management systems in operations: A review. J Oper Res Soc, 1998;49(7):682-99] although their implementation is not the first choice of many process engineers. In contrast process engineers in a diverse range of manufacturing environments regularly deploy business improvement techniques, such as the six-sigma methodology. Such techniques aim to control and subsequently identify the relationship between the process inputs and outputs so that a process engineer can more accurately predict how the process output shall perform based on the system inputs. Factors such as cost reduction, automatic process control or simply process prediction may be the defining factors in establishing prediction models. In this paper the authors use as a case study the manufacture of hard disc drives, from the developing of the read-write head to the recording media and the overall construction of the hard disc drive with its controlling mechanisms. Each of these stages are separate and complex-processing elements and integral to the functionality of the end product. In addition each of these stages of manufacturing may take days or weeks to complete and be processed in separate facilities and/or countries. This paper reports on the application of intelligent system techniques to improve the downstream performance prediction within this manufacturing environment. The application is guided by a six-sigma methodology to obtain improved performance. The results highlight that significant downstream prediction accuracy can be obtained using this hybrid approach. {\textcopyright} 2008 Elsevier Ltd. All rights reserved.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE  
**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. Specifically, it fails to satisfy IC2 and IC3 as it does not involve media content or market analysis, nor does it focus on diversity analysis in media. Instead, the abstract discusses the application of intelligent systems and six-sigma improvement techniques in a manufacturing context, which is unrelated to media diversity or political communication. Additionally, the abstract does not mention any of the key terms related to diversity analysis in media, such as filter bubbles, echo chambers, or newsroom diversity. Furthermore, the content is centered around manufacturing processes, which falls under EC2 (no media content/market focus) and EC6 (non-media diversity focus).",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:39.872389
22,{Where are the borders of MEDIA capitalism in Slovenia?},"The development in the Slovenian media market suggests that media
legislation that is dominated by a free market ideology does not prevent
the concentration of media capital. The process of media privatisation
takes different courses in print media and in broadcasting. The main
problems relate to (1)the non-transparency of privatisation processes,
(2) media as family business, (3) cross-media ownership, (4) the
impairment of public capital, (5) hostile take-overs. The authors
analyse five forms of media ownership concentration in Slovenia: (1)
chains - the same company owns more than the ``normal{\{}''{\}} number of
media of the same kind in the state; (2) networks - a holding company
produces programs and distributes them with the help of local stations
that are members of its network, but have their own legal independence;
(3) cross-media ownership - media companies include different kinds of
media in their portfolio; (4) conglomerates - corporations whose main
activity pertains to a different branch of the economy acquire a media
company; (5) vertical integration - mergers in programming production,
distribution, publishing activities, etc. Experiences with the
``deregulation{\{}''{\}} demonstrate that just an increase of the number of
available channels or the expansion of new print media does not
automatically increase the diversity of contents and sources.",False,False,0,0,INCLUDE,1,"**Decision:** INCLUDE  
**Reasoning:** The abstract meets the inclusion criteria for the systematic literature review. It is an empirical analysis of the media market in Slovenia, focusing on media ownership concentration and its impact on media diversity (IC1, IC2, IC3). The study examines different forms of media ownership and their implications for content and source diversity, directly addressing media diversity (IC3). There is no indication that the content is non-peer-reviewed (EC1), and the focus is clearly on media content and market analysis rather than using media as a peripheral context (EC2, EC3). The study does not involve fictional media content (EC4) and maintains a primary focus on diversity within the media market (EC5, EC6, EC7, EC8).",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:42.880825
23,{Real and Perceived Attitude Agreement in SOCIAL NETWORKs},"It is often asserted that friends and acquaintances have more similar
beliefs and attitudes than do strangers; yet empirical studies disagree
over exactly how much diversity of opinion exists within local social
networks and, relatedly, how much awareness individuals have of their
neighbors' views. This article reports results from a network survey,
conducted on the Facebook social networking platform, in which
participants were asked about their own political attitudes, as well as
their beliefs about their friends' attitudes. Although considerable
attitude similarity exists among friends, the results show that friends
disagree more than they think they do. In particular, friends are
typically unaware of their disagreements, even when they say they
discuss the topic, suggesting that discussion is not the primary means
by which friends infer each other's views on particular issues. Rather,
it appears that respondents infer opinions in part by relying on
stereotypes of their friends and in part by projecting their own views.
The resulting gap between real and perceived agreement may have
implications for the dynamics of political polarization and theories of
social influence in general.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE  
**Reasoning:** The abstract does not meet the inclusion criteria for a systematic literature review on media diversity in political communication. While it involves empirical research (IC1), it does not focus on media content or market analysis (IC2), nor does it analyze diversity in media (IC3). The study is centered on social networks and the perception of attitude agreement among friends, which does not align with the focus on media diversity. Additionally, the abstract does not mention any key terms related to media diversity analysis, such as filter bubbles or newsroom diversity. Therefore, it does not satisfy the necessary criteria for inclusion.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:45.423625
24,{Typology of Web 2.0 spheres: Understanding the cultural dimensions of SOCIAL MEDIA spaces},"It has taken the past decade to commonly acknowledge that online space is tethered to real place. From euphoric conceptualizations of social media spaces as a novel, unprecedented and revolutionary entity, the dust has settled, allowing for talk of boundaries and ties to real-world settings. Metaphors have been instrumental in this pursuit, shaping perceptions and affecting actions within this extended structural realm. Specifically, they have been harnessed to architect Web 2.0 spaces, be it chatrooms, electronic frontiers, homepages, or information highways for policy and practice. While metaphors are pervasive in addressing and normalizing new media spaces, there is less effort channeled into organizing these digital domains along cultural lines to systematize and deepen understandings of its histories, agencies and communities. Hence, this article proposes a framework that reveals dominant cultural dimensions of Web 2.0 spaces through a five-fold typology: (1) utilitarian-driven, (2) aesthetic-driven, (3) context-driven, (4) play-driven and (5) value-driven. This effort capitalizes and transfers mappings of actors and networks from real to virtual space to capture and organize diverse cultural (re)productions. {\textcopyright} The Author(s) 2012.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE  
**Reasoning:** The abstract does not meet the inclusion criteria for the following reasons: 

1. **IC2** and **IC3**: The abstract does not focus on media content or market analysis, nor does it analyze diversity in media. It discusses the cultural dimensions of Web 2.0 spaces, which does not align with the focus on media diversity in political communication.
   
2. **EC2**: The focus is on organizing digital domains along cultural lines rather than analyzing media content or markets.

3. **EC5** and **EC6**: There is no explicit focus on diversity in media content or markets. The abstract mentions ""diverse cultural (re)productions,"" but this does not pertain to media diversity as required by the criteria.

4. **EC7**: The mention of diversity is peripheral and not the primary focus of the study. The abstract is more concerned with typologies of Web 2.0 spaces rather than a detailed analysis of media diversity. 

Overall, the abstract does not align with the systematic review's focus on media diversity in political communication.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:49.770944
25,CRITICAL QUESTIONS FOR BIG DATA.,"The era of Big Data has begun. Computer scientists, physicists, economists, mathematicians, political scientists, bio-informaticists, sociologists, and other scholars are clamoring for access to the massive quantities of information produced by and about people, things, and their interactions. Diverse groups argue about the potential benefits and costs of analyzing genetic sequences, social media interactions, health records, phone logs, government records, and other digital traces left by people. Significant questions emerge. Will large-scale search data help us create better tools, services, and public goods? Or will it usher in a new wave of privacy incursions and invasive marketing? Will data analytics help us understand online communities and political movements? Or will it be used to track protesters and suppress speech? Will it transform how we study human communication and culture, or narrow the palette of research options and alter what ‘research’ means? Given the rise of Big)",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. While it discusses the analysis of social media interactions, it does not focus on media content or market analysis (IC2) specifically related to diversity (IC3). The abstract primarily raises questions about the implications of Big Data across various fields, without a specific focus on diversity analysis in media. Additionally, there is no indication of empirical or theoretical research specifically related to media diversity (IC1). The abstract also lacks a primary focus on media diversity, as it only mentions diverse groups in a general context without analyzing media diversity (EC5, EC6, EC7). Therefore, it does not meet the necessary criteria for inclusion.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:52.813895
26,{Exemplification Theory: Judging the Whole by Some of Its Parts},"Exemplification is a ubiquitous phenomenon in communication. It permeates informative, educational, and persuasive endeavors in both interpersonal exchanges and media presentations. Despite this, it has received little attention in communication research. Although its empirical exploration has begun and shown considerable promise, especially in the news context, a theoretical foundation has been missing. This essay attempts to remedy the neglect by conceptually scrutinizing the exemplification process. The relationship between exemplification and representation is given special attention, and exemplification strategies are extracted and their merits appraised. Exemplification is examined in different domains of communication, and the interface between direct and mediated experience is surveyed in conceptual terms. It is hoped that the analysis will foster a theoretical integration of the conceptually diverse and often eclectic research on exemplification effects.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE  
**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. While it discusses exemplification in media presentations, it lacks a focus on media content or market analysis (IC2) and does not address diversity analysis in media (IC3). The abstract is primarily concerned with the theoretical exploration of exemplification, which does not align with the diversity focus required by the inclusion criteria. Additionally, there is no mention of diversity-related key terms or concepts, and the abstract does not indicate a primary focus on media diversity, thus failing to meet IC3 and falling under EC5 and EC7.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:55.405798
27,Framing of the Immigration Reform in 2006.,"This content analysis examined how the U.S. newspaper editorials framed the immigration reform in 2006 and what community characteristics—structural pluralism, Hispanic ethnic identity, partisanship, and religion—might have affected their frames. The results showed that editorials in communities that were more structurally or ethnically pluralistic and less politically or religiously conservative were more likely to support granting citizenship to illegal immigrants. The more structurally or ethnically pluralistic the community, the more likely its editorials perceived illegal immigrants as “beneficial” to the country. The more religiously or politically conservative the community, the more likely its editorials perceived illegal immigrants as “harmful.” [ABSTRACT FROM AUTHOR], Copyright of Journalism & Mass Communication Quarterly is the property of Sage Publications Inc. and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright hold)",True,False,1,0,EXCLUDE,0,"**Decision:** EXCLUDE  
**Reasoning:** The abstract does not meet the inclusion criteria for a focus on media diversity analysis (IC3). While it discusses structural pluralism and ethnic identity, these are community characteristics affecting editorial frames, not a direct analysis of diversity within media content or markets. The study focuses on how community characteristics influence editorial framing, not on diversity within the media itself. Additionally, the abstract does not explicitly mention any of the key terms related to media diversity analysis, such as filter bubbles, echo chambers, or newsroom diversity. Therefore, it does not satisfy the requirement for a primary focus on media diversity.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:10:57.944606
28,{The {\#}YoSoy132 movement and the struggle for MEDIA democratization in Mexico},"In this article, we analyze through a political economy of communication
lens the historical and political contexts in which the {\#}YoSoy132
movement emerged, the concentration of Mexican media system and the
possibilities offered by social media to young people, situating the
issue of media democratization at the centre of the {\#}YoSoy132 struggle.
Drawing on two group and four individual interviews, we also focus on
the dimension of students' communication practices in order to provide a
more nuanced evaluation of the role played by digital media inside the
movement. By blending a political economy analysis with an exploration
of media practices, we offer an in-depth understanding of how
communication technologies were used and appropriated in order to
democratize mainstream media, foster pluralism and trigger important
processes related to political culture within the Mexican context. We
conclude by assessing the achievements as well as the challenges of
{\#}YoSoy132.",False,False,0,0,INCLUDE,1,"**Decision:** INCLUDE

**Reasoning:** The abstract meets the inclusion criteria for the systematic literature review on media diversity in political communication. It is an empirical study (IC1) as it involves interviews and analysis. The focus is on media content and market analysis (IC2), specifically the Mexican media system and social media. The study addresses media diversity (IC3) by discussing media democratization, fostering pluralism, and the role of communication technologies in democratizing mainstream media. None of the exclusion criteria apply, as the study is peer-reviewed, focuses on media content, and has a primary focus on media diversity.",0002,LB,SYS_001,USR_002,gpt-4o,0.0,2025-08-13T14:11:01.323143
